Open,High,Low,Close,Volume,Date,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,EMA_200,RSI,RSI_21,STOCH_K,STOCH_D,WILLR,CCI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,BB_width,BB_position,ATR,NATR,TRANGE,AD,ADOSC,OBV,DOJI,HAMMER,ENGULFING,HARAMI,ADX,AROON_UP,AROON_DOWN,AROONOSC,SAR,SAREXT,Returns,Log_Returns,Volatility_20,Volatility_5,Momentum_5,Momentum_10,Momentum_20,Volume_SMA_20,Volume_Ratio,Volume_Price_Trend,Price_Position_20,Price_Position_50,Trend_Strength_20,Trend_Strength_50,Support_20,Resistance_20,Support_Distance,Resistance_Distance
156.69990545258634,159.50295371408842,156.24779955906888,158.1104736328125,3628800,2020-10-16 00:00:00-04:00,156.9440460205078,155.81106567382812,151.42428436279297,149.2973190307617,141.53820106506348,138.80019592285157,154.93663285724634,152.32345419453378,148.7730851272153,139.00414173752515,62.52785251913936,60.90919084274703,49.35706427215113,47.74242896599373,-13.563811788833702,82.81733488521161,2.613178662712471,2.1320716256861707,0.4811070370263004,161.2626203306295,151.42428436279297,141.58594839495646,0.1299439651867878,0.8398028534438148,3.609696703249829,2.2830218772431228,3.4269496857681077,8895639.569511473,-94997.66993528977,37309900.0,0,0,0,0,18.723639326178773,28.571428571428573,71.42857142857143,42.85714285714286,153.12773275193146,153.12773275193146,0.013035121043482256,0.012950894994746978,0.27138869477902794,0.22748259002896656,0.0027526050265331836,0.055854069804646356,0.036514534111388164,2575865.0,1.4087694813198672,3400.0245859936476,0.9698777359963647,0.9763266760515219,0.7914567072588662,0.24615650483826443,141.82563913203566,160.02742574348704,0.10299655757528048,0.012124131100425218
157.8663372229903,158.38174457938052,154.6654334736471,155.15370178222656,2103500,2020-10-19 00:00:00-04:00,156.26226501464845,156.07057342529296,151.88633575439454,149.61111785888673,141.76298515319823,138.78205635070802,154.97002807647405,152.5331021639925,149.02330538819612,139.16483387727342,55.59996891564831,56.401305990577875,41.054451356790906,43.00013137817407,-34.48509441271567,38.30603315710152,2.4369259124814846,2.1930424830452333,0.2438834294362513,161.51156456475167,151.88633575439454,142.2611069440374,0.12674252443513362,0.6697292652573729,3.617312017712942,2.3314377782556512,3.7163111057334106,7344877.140654178,-468730.07341953274,35206400.0,0,0,0,0,17.830399618180508,21.42857142857143,64.28571428571429,42.85714285714286,154.01440216629723,154.01440216629723,-0.018700670377173045,-0.01887773892204013,0.22709990522178952,0.2574413286208157,-0.021498795320317177,0.01701036258754418,0.06333259189798346,2458060.0,0.8557561654312751,157831.83372255327,0.7728900640546675,0.803541780985747,0.7577086713977277,0.23585404449865868,141.82563913203566,160.02742574348704,0.08590231813416958,0.03141223126020693
155.94940557680297,158.88809383874616,155.94940557680297,156.66372680664062,1580300,2020-10-20 00:00:00-04:00,156.57150573730468,156.64655456542968,152.36466293334962,149.87743316650392,142.0182442474365,138.77745933532714,155.2305971118843,152.83907435974422,149.3229297575469,139.33895221487907,58.15015535582294,58.065548384210786,45.71591932626516,45.375811651735695,-23.800583770259298,56.69485045560223,2.3915227521400197,2.2327385368641908,0.15878421527582898,161.94105780612617,152.36466293334962,142.78826806057307,0.12570362035934335,0.7244614977976858,3.6256748776277026,2.3143039882503413,3.734392056519596,6532839.534546889,-837384.3792045396,36786700.0,0,0,0,100,17.15780533501578,14.285714285714286,57.142857142857146,42.85714285714286,154.6654334736471,154.6654334736471,0.009732446000763284,0.009685390809914795,0.22763790198167588,0.2163492430158672,0.009967949342214899,0.03816873396491016,0.06503553208291857,2412025.0,0.6551756304350079,152909.06828107272,0.8734917773975771,0.8905658618603408,0.75033891720879,0.23711007620821742,141.82563913203566,160.02742574348704,0.09471297521805162,0.02147082164717046
156.05793321433708,158.43601499812598,156.0217708080055,156.3111114501953,1827000,2020-10-21 00:00:00-04:00,156.46300354003907,156.7659133911133,153.001229095459,150.1214114379883,142.26701026916504,138.7706554412842,155.39683008700908,153.09626229237023,149.59697609843505,139.50782942120063,57.32218806820789,57.52712716965066,36.95773822524445,41.24270296943347,-26.295590454069323,45.14361244042389,2.300567794638795,2.2463043884191114,0.0542634062196834,161.81976407784646,153.001229095459,144.18269411307153,0.11527404105865698,0.6876662258156754,3.53914411423433,2.2641666874475463,2.4142441901204847,5143761.560366828,-1354051.007064376,34959700.0,100,0,0,0,16.533253500648534,7.142857142857143,50.0,42.85714285714286,154.6654334736471,154.6654334736471,-0.002250778553739674,-0.0022533153630341276,0.20523679521027283,0.2011150460293032,-0.003458708685849299,0.007694735141871023,0.08867072030878953,2377995.0,0.768294298347978,208758.74936355485,0.8499996441972123,0.8702443262561029,0.6680082048688573,0.23812919918944211,141.82563913203566,160.02742574348704,0.09267077806413711,0.023775112714721134
156.98023004027036,160.27156083644908,156.46482262960325,159.90988159179688,1882100,2020-10-22 00:00:00-04:00,157.2297790527344,157.04351043701172,153.81908950805663,150.44114044189453,142.53225257873535,138.78117965698243,156.09114570313028,153.6009748330685,150.0014037648414,139.7108349154354,63.09727246975524,61.36609461226011,61.22132310019648,47.964993550568664,-3.762872228418495,110.90286399220624,2.490170870061718,2.295077684747633,0.19509318531408493,161.99110463942284,153.81908950805663,145.64707437669043,0.10625488887630141,0.8726615764796053,3.569237347950004,2.232030511448456,3.960449386253771,6668223.882453618,-957262.8880644776,36841800.0,0,0,0,0,16.53956380537921,0.0,100.0,100.0,155.4161123914247,155.4161123914247,0.023023124256577487,0.022762091070395545,0.214766820624983,0.25425028043574976,0.0245641704331494,0.01766627228312334,0.11394568886383194,2360185.0,0.7974374890103954,252513.27175625152,1.0,1.0,0.6175155180737427,0.2459821670367368,142.11497731567007,160.27156083644908,0.11128082954593127,0.0022617691980753862
160.9497399599398,161.52843510229056,157.0254630947118,158.72537231445312,1987900,2020-10-23 00:00:00-04:00,157.3527587890625,157.14840240478514,154.45429916381835,150.74061584472656,142.74069343566896,138.77996635437012,156.49641133564148,153.9805598316896,150.34352017855167,139.90003429254006,60.20932689819839,59.50723654196626,64.85028403433654,54.34311511992579,-25.79032366245492,112.6145147568866,2.5158515039518363,2.3392324485884735,0.17661905536336286,162.05829201221889,154.45429916381835,146.8503063154178,0.09846268947600532,0.7808441062338174,3.63593268078063,2.2907066638202185,4.502972007578762,6181221.304083739,-862871.9426763467,34853900.0,0,0,0,0,16.91459528066382,7.142857142857143,100.0,92.85714285714286,156.0217708080055,156.0217708080055,-0.007407355102466151,-0.007434925792242829,0.2147477602858531,0.25480543787909654,0.003889044587069179,0.0066523546172809755,0.0870024005072707,2329885.0,0.8532180772870764,193183.95434916677,0.9005325228462039,0.9366541462288132,0.5644803728376082,0.24909193462541326,145.89458358585213,161.52843510229056,0.08083640656505585,0.017659828085230412
156.60949664162746,156.60949664162746,151.5459183342189,153.86973571777344,2323700,2020-10-26 00:00:00-04:00,157.09596557617186,156.67911529541016,154.70431365966797,150.9194692993164,142.87756065368652,138.75620613098144,156.092307394431,153.97235063806616,150.4818031408741,140.03903629677123,50.08863881584347,52.64351531079632,58.661423821882664,61.57767698547187,-76.72112717118495,-152.46140309309905,2.1199567563648145,2.2953773101437416,-0.17542055377892707,161.87375601686134,154.70431365966797,147.5348713024746,0.0926857459574828,0.4417961746315476,3.889041345027316,2.5274894552107128,7.1794539802342285,5990342.848984158,-806548.6150332196,32530200.0,0,0,0,0,16.111023992311836,0.0,92.85714285714286,92.85714285714286,161.52843510229056,-161.52843510229056,-0.030591433025969672,-0.031069118211488972,0.23976639936893607,0.31841384579298904,-0.008275445894647682,-0.029596329097491547,0.03358842299771592,2320440.0,1.0014049059661099,73088.25332868926,0.4927873650113526,0.6769816795774332,0.4679475712596899,0.24221729731931826,145.89458358585213,161.52843510229056,0.05183054415943927,0.04977391654564639
152.8479830596758,153.5804063340892,150.69596798523614,150.77734375,2009300,2020-10-27 00:00:00-04:00,155.91868896484374,156.2450973510742,154.80558547973632,151.06396270751952,142.93441139221193,138.70548767089844,155.27462067990317,153.73568346117236,150.49339296868294,140.14588512715162,44.91099694435323,48.87383975013711,27.728997109612877,50.41356832194399,-99.24877902804113,-226.0581358486776,1.53893721873078,2.144089291861149,-0.6051520731303692,161.68729094734653,154.80558547973632,147.92388001212612,0.08890771539391261,0.20732242547317253,3.8379503727066004,2.545442357089276,3.1737677325373,4094415.578344135,-1313434.2384707462,30520900.0,0,0,0,0,15.609379680958934,100.0,85.71428571428572,-14.285714285714286,161.52843510229056,-161.52843510229056,-0.020097467207232156,-0.02030216859753894,0.2519758785591963,0.3225229940606343,-0.037573362874903316,-0.027979942910442146,0.013616204574911084,2312440.0,0.8689090311532407,34419.16260992724,0.2331081600541236,0.5116050015381941,0.317862638315754,0.22384175130013037,145.89458358585213,161.52843510229056,0.03238391155267893,0.07130442203648756
146.95253770645772,149.65612274896307,145.55100635080564,145.72280883789062,3233500,2020-10-28 00:00:00-04:00,153.8010284423828,155.13201599121095,154.64961166381835,151.1323208618164,142.92678016662597,138.63313636779785,153.80511116574738,153.14213719278112,150.30631123806364,140.20137690536794,37.997212122719695,43.524843719542694,8.368458749755229,31.58629322708356,-98.92471755150827,-266.43626825571664,0.662973972966256,1.8478662280821705,-1.1848922551159145,162.17608062166727,154.64961166381835,147.12314270596943,0.09733576278497444,-0.0930272798520265,3.9371208745985835,2.7017876652229744,5.226337399194364,1131564.8306959835,-2344118.664267713,27287400.0,0,0,0,0,16.38588281552134,100.0,78.57142857142857,-21.42857142857143,161.0951364176084,-161.0951364176084,-0.03352317255628379,-0.03409795636487186,0.2798938938053961,0.3643700697608214,-0.06773864323572665,-0.07096306368784888,-0.020958266765957356,2329945.0,1.387800999594411,-75729.89503763319,0.0,0.24129573883503622,0.09395131276065957,0.18982356736640008,145.55100635080564,161.52843510229056,0.001178967715864649,0.10846363990954158
145.0446175773071,149.86406810796177,144.14944293185366,148.83326721191406,3113600,2020-10-29 00:00:00-04:00,151.58570556640626,154.40774230957032,154.6912063598633,151.27247344970704,142.99359169006348,138.57509422302246,153.04021209592688,152.82296163864282,150.24854480566563,140.28726636115448,43.7372168635215,47.254860235227085,9.592524348642083,15.229993402670033,-73.04893037452437,-171.87730959777505,0.21725045728405235,1.5217430739225468,-1.3044926166384945,162.0781524381012,154.6912063598633,147.30426028162537,0.09550570135258257,0.10349384671922623,4.06408546756355,2.7306297467601524,5.714625176108115,3121905.974331254,-1919370.2323672757,30401000.0,0,0,100,0,17.385991902307513,100.0,71.42857142857143,-28.571428571428573,160.16248861360023,-160.16248861360023,0.021345034444701483,0.021120419846338886,0.29004928255512824,0.35374947157906395,-0.06926785430407711,-0.04640519124959175,0.005620852715080504,2365160.0,1.3164437078252633,4341.787680614318,0.21924595918964382,0.4076385823154187,-0.09411150710027628,0.16162215252312007,144.14944293185366,161.52843510229056,0.03147027790091722,0.08529791845730744
