Open,High,Low,Close,Volume,Date,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,EMA_200,RSI,RSI_21,STOCH_K,STOCH_D,WILLR,CCI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,BB_width,BB_position,ATR,NATR,TRANGE,AD,ADOSC,OBV,DOJI,HAMMER,ENGULFING,HARAMI,ADX,AROON_UP,AROON_DOWN,AROONOSC,SAR,SAREXT,Returns,Log_Returns,Volatility_20,Volatility_5,Momentum_5,Momentum_10,Momentum_20,Volume_SMA_20,Volume_Ratio,Volume_Price_Trend,Price_Position_20,Price_Position_50,Trend_Strength_20,Trend_Strength_50,Support_20,Resistance_20,Support_Distance,Resistance_Distance
211.08541569006942,213.1373015554528,210.28960344623061,210.6156005859375,26057900,2020-10-16 00:00:00-04:00,211.79302673339845,206.81384887695313,202.51303634643554,203.2482876586914,197.45653137207032,179.11628128051757,206.98363178387748,204.22015849810063,201.95579098011598,179.14346179221994,58.238672479409715,56.09122092602033,58.07324877992858,71.63013196931031,-27.21915331954707,86.79501471618806,2.763473285776456,1.3574631745775938,1.4060101111988623,215.03024290855305,202.51303634643554,189.99582978431803,0.12361877326953451,0.8236570475725722,5.220824352039784,2.4788402841552712,2.8476981092221934,494666797.5867593,13018088.627435982,607949000.0,0,0,0,0,15.529154245653128,42.85714285714286,78.57142857142857,35.714285714285715,200.77874509732732,200.77874509732732,0.0,0.0,0.28346235207554926,0.21867474952989915,0.017839788705520387,0.06532807285187436,0.09616272082138355,28937260.0,0.9004964533615138,3040220.8815510734,0.8563101509508388,0.6164441025646247,0.940882070440989,0.002531400499650878,188.29413203216168,215.93706810447387,0.10598202835723931,0.025266255223886168
211.34426516501912,213.1468613621215,204.92013875454347,205.39955139160156,27625800,2020-10-19 00:00:00-04:00,210.41615295410156,207.18203430175782,203.072989654541,203.29148010253905,197.77541229248047,179.38883590698242,206.73992710814272,204.30752093465625,202.09084040801739,179.40471641509936,51.43692028457012,51.85173009553728,34.7753812616233,55.597996884900475,-53.89909494248861,32.74534856816379,2.432406173486129,1.5724517743593007,0.8599543991268281,215.04265806667857,203.072989654541,191.10332124240344,0.11788538133505444,0.5971857221500539,5.435531370292517,2.646320955165809,8.22672260757804,470260787.10941553,924125.1467190981,580323200.0,0,0,0,0,14.443993389919125,35.714285714285715,71.42857142857143,35.714285714285715,202.29457739804198,202.29457739804198,-0.02476573045788044,-0.025077560392597852,0.30099674526673803,0.18692366740840285,-0.032430006413777135,0.018252509820329,0.05766754984610434,28326565.0,0.9752612079862136,1928600.6420523217,0.6120340489754151,0.4424185067171409,0.8508671925480176,0.007572727821598462,190.9980119519485,215.93706810447387,0.07011475605511913,0.05130253031946575
206.91451708098484,208.41986529898946,204.31609389953766,205.81185913085938,22753500,2020-10-20 00:00:00-04:00,208.84176025390624,208.02004699707032,203.41960220336915,203.42384033203126,198.08072021484375,179.66150222778322,206.5971474193299,204.41895339363427,202.23676271087393,179.66747405406215,51.91498161574148,52.151890016144364,19.347251304059835,37.398627115203844,-51.79015271356358,5.132147580811768,2.1781940256953476,1.69360022462651,0.48459380106883754,215.28449969052951,203.41960220336915,191.5547047162088,0.1166544163752558,0.6008123723815992,5.340405658089608,2.5947997752131813,4.1037713994518015,464093929.43331546,-6069598.732944012,603076700.0,0,0,0,100,13.552630265785846,28.571428571428573,64.28571428571429,35.714285714285715,203.65882646868516,203.65882646868516,0.002007344886901574,0.002005332862255754,0.2904727450916301,0.1685927906644255,-0.03683930493203258,0.042445694320206506,0.03485651968493553,27788385.0,0.8188133279425919,1166704.0166355765,0.6313430937347255,0.4561745311186716,0.8237826125066066,0.003468013181832781,190.9980119519485,215.93706810447387,0.07197761704048315,0.04919643122788506
204.3448694172439,207.98840894984195,204.3448694172439,205.95570373535156,22724900,2020-10-21 00:00:00-04:00,207.6796630859375,208.4965805053711,204.10085067749023,203.6522412109375,198.39148422241212,179.94178405761718,206.49846377564091,204.53278675228,202.38260353536324,179.9290484787516,52.09217220350409,52.26091035740205,12.311577762342118,22.144736776008354,-51.054391698350365,1.5403078799789962,1.9656770233606835,1.7480155843733447,0.2176614389873388,214.85320661275026,204.10085067749023,193.3484947422302,0.10536316629321994,0.5862533322478074,5.219200934840211,2.5341376034658243,3.643539532598055,461462703.98689586,-9216093.986399412,625801600.0,0,0,0,0,12.724935936233512,21.42857142857143,57.142857142857146,35.714285714285715,204.31609389953766,204.31609389953766,0.0006989131000498805,0.000698668974031129,0.2599570744457863,0.17680837720903095,-0.027438213113715748,0.02368570183020191,0.07084135323116891,27384440.0,0.829847168684114,2196920.009941015,0.5902396006520957,0.46097368888608325,0.6849252457009202,-0.012341633919194479,190.9980119519485,215.93706810447387,0.07262577103775357,0.048463646250594405
205.12151335460695,207.16381616381312,202.98333678251518,206.0419921875,22351500,2020-10-22 00:00:00-04:00,206.76494140625,208.9098358154297,204.66176376342773,203.771220703125,198.68321548461915,180.21055923461915,206.4282373774654,204.6445797474815,202.52610897270193,180.1888787644108,52.20594763805602,52.3293239601619,20.892523295328292,17.517117453910018,-50.61302874714312,-17.755176955610644,1.7836576299837077,1.7551439934954174,0.028513636488290306,214.55596804661852,204.66176376342773,194.76755948023694,0.09668835156358449,0.5697493393388458,5.14500653815862,2.4970669733559068,4.180479381297943,471818235.90785813,-6370527.889197707,648153100.0,0,0,0,0,12.243139058175428,14.285714285714286,50.0,35.714285714285715,215.93706810447387,-215.93706810447387,0.0004189660717497379,0.0004188783299714625,0.2577408426743276,0.18175662430044787,-0.021715430318141715,0.0204673596206022,0.05758159794886697,26941890.0,0.8296188574743643,1801836.8752439534,0.5297939999831002,0.46385257264281526,0.5661749932998957,-0.015435156484469983,194.20048071309097,215.93706810447387,0.05747135012960442,0.048024559517796064
206.17621001281267,207.37474167806434,204.38321132336048,207.32679748535156,18879600,2020-10-23 00:00:00-04:00,206.1071807861328,208.95010375976562,205.06494903564453,203.92527099609376,198.98349090576173,180.476245803833,206.56647739406327,204.84326254287927,202.71437126731564,180.4589078064102,53.959238015369614,53.37397363329058,30.465740738180415,21.223280598616878,-44.0412865977883,-9.189404337193585,1.7232148511838261,1.7487581650330992,-0.025543313849273108,214.70011351878134,205.06494903564453,195.42978455250773,0.09397183212877608,0.617374667223671,4.991186810768994,2.407400717758948,2.9915303547038548,490092682.6428633,1187302.9198135138,667032700.0,0,0,0,0,11.744385782766908,7.142857142857143,42.85714285714286,35.714285714285715,215.6779934780347,-215.6779934780347,0.006235647812424361,0.006216286605364471,0.24731265752234122,0.1959483143728277,-0.015615192281276502,0.0019460246933500347,0.04046763182153246,26414005.0,0.7147571903617039,1248788.7678716346,0.6088487715203404,0.5067181590620184,0.5190047185223772,-0.01722485967043004,196.38661605306922,215.93706810447387,0.052767811807131734,0.041529945590997
205.04482977945148,207.4322958032438,199.53158340310517,201.4300537109375,37111600,2020-10-26 00:00:00-04:00,205.31328125,207.86471710205078,205.09563064575195,203.95756042480468,199.24813735961914,180.7160159301758,205.77625836589007,204.59043225903173,202.66400587294788,180.6675759248632,45.67716980688804,48.275816391730736,31.396485892350338,27.584916641952947,-81.82809418592029,-87.26965160353495,1.185826106858201,1.6361717533981195,-0.4503456465399185,214.68026025504471,205.09563064575195,195.5110010364592,0.09346498098584709,0.30877837307033235,5.199010067152538,2.5810498341093555,7.900712400138616,470816251.70303917,-1962203.677336216,629921100.0,0,0,0,0,12.255091943034108,0.0,35.714285714285715,35.714285714285715,215.4241003441243,-215.4241003441243,-0.02844178295297639,-0.028854087053198394,0.26876641194226936,0.22163216958137996,-0.019325736856630638,-0.051129009500196165,0.003055687366292359,26669340.0,1.3915454975638692,-56221.33171596425,0.24601890719812375,0.30998221761103045,0.3999956288732023,-0.033160502970718375,196.38661605306922,215.93706810447387,0.025038158730304835,0.07202010884808023
202.87788957225516,205.8310739485392,201.66977467625932,204.46954345703125,36700300,2020-10-27 00:00:00-04:00,205.04481811523436,206.94328918457032,205.38280029296874,204.0242398071289,199.50224014282227,180.96175636291503,205.5752253029887,204.58147753295762,202.73481126840213,180.90441142269572,49.94216156054848,50.818337789325255,40.82841786540994,34.23021483198016,-69.90055372448637,-73.76115043246654,0.9937477700309785,1.5076869567246913,-0.5139391866937129,214.52061188671024,205.38280029296874,196.24498869922724,0.08898322138666774,0.4500286897705913,5.142010793613193,2.514805240269817,4.401020237601699,483500697.8900965,963704.1085604429,666621400.0,0,0,0,100,12.72931909185365,0.0,28.571428571428573,28.571428571428573,214.78839966648354,-214.78839966648354,0.015089554364392743,0.014976839502513205,0.2705394458105761,0.2595105899577927,-0.006522052128078104,-0.04312108919298174,0.02890104261325699,27293260.0,1.344665312974705,749692.3244306038,0.43304037097090686,0.41139019794807624,0.29048078723419263,-0.03886682334066545,196.38661605306922,215.93706810447387,0.03953120483032055,0.05608426787460641
199.1192762411455,200.24110024392866,193.77862617846768,194.33473205566406,51195600,2020-10-28 00:00:00-04:00,202.7206237792969,205.20014343261718,205.01604995727538,203.86507446289062,199.64389923095703,181.16229232788086,203.84591864955416,203.8224593494544,202.40539639731435,181.03804645386953,38.95868615715487,43.356739344782994,27.940807419337983,33.38857039236602,-97.49032048799553,-212.33079950884922,0.023459300099659686,1.210841425399685,-1.1873821253000254,215.24425481774026,205.01604995727538,194.7878450968105,0.09977955250426873,-0.02215017431347468,5.538361256823935,2.8499080932365506,10.690917278563575,441116018.83405995,-11412977.324908078,615425800.0,0,0,0,0,14.406547189308194,100.0,21.42857142857143,-78.57142857142857,214.1781270159484,-214.1781270159484,-0.0495663619628367,-0.05083693744247244,0.32060780141104084,0.4273889340115929,-0.056424616890533796,-0.08231463934114736,-0.03637138005246121,28161585.0,1.8179232454423286,-2288973.565882714,0.0,0.07325753715185489,0.07402395377481742,-0.06590543785873833,193.77862617846768,215.93706810447387,0.0028615876910623446,0.11116044888271522
195.66751029659352,198.82203948797712,194.9963207988178,196.29074096679688,31432600,2020-10-29 00:00:00-04:00,200.77037353515624,203.7676574707031,204.64498443603514,203.76957641601564,199.7913446044922,181.36761421203613,202.68358362143766,203.26455428407235,202.16560598827445,181.18981455847577,41.626925924452436,44.99344404010301,26.953999266822095,31.907741517189937,-88.66294481932476,-163.28169169218657,-0.5809706626347975,0.8524790077927886,-1.433449670427586,215.551475032348,204.64498443603514,193.73849383972228,0.10658937600028845,0.11700588308109976,5.463285983644587,2.783262193996566,4.4873074323130595,430953666.1668348,-18672097.639543355,646858400.0,0,0,0,100,15.963973279801698,92.85714285714286,14.285714285714286,-78.57142857142857,212.95415696569955,-212.95415696569955,0.01006515351343662,0.010014837201734012,0.32057772346520225,0.4489287859793314,-0.04732652367207457,-0.0680142381632155,-0.0364303946384521,28375295.0,1.1077453115465408,-2247633.166269789,0.10109048295745791,0.13851681741564312,-0.07121276855468746,-0.09058314878685797,193.77862617846768,215.93706810447387,0.012797928093583032,0.1000878953378663
