Open,High,Low,Close,Volume,Date,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,EMA_200,RSI,RSI_21,STOCH_K,STOCH_D,WILLR,CCI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,BB_width,BB_position,ATR,NATR,TRANGE,AD,ADOSC,OBV,DOJI,HAMMER,ENGULFING,HARAMI,ADX,AROON_UP,AROON_DOWN,AROONOSC,SAR,SAREXT,Returns,Log_Returns,Volatility_20,Volatility_5,Momentum_5,Momentum_10,Momentum_20,Volume_SMA_20,Volume_Ratio,Volume_Price_Trend,Price_Position_20,Price_Position_50,Trend_Strength_20,Trend_Strength_50,Support_20,Resistance_20,Support_Distance,Resistance_Distance
45.544415669895365,45.719129310874955,45.49676869830903,45.58412551879883,88209,2020-10-14 00:00:00+11:00,45.31887588500977,44.50328521728515,43.95428199768067,44.207869873046874,43.88074272155762,43.80519672393799,44.65167937080049,44.25409267869446,44.055730944015394,43.83569869292909,62.86831667921632,59.05959995900315,91.01133557890846,93.47816635643424,-8.16801563669705,118.81927158582639,0.3975866921060742,0.12819528397238283,0.2693914081336914,45.79567366136901,43.95428199768067,42.112890333992326,0.08378667924938489,0.9425575376651686,0.5743059257934752,1.2598814154208842,0.28588511028471686,537617.2922218229,136731.46416238212,-864775.0,100,0,0,0,14.53399840975471,42.85714285714286,92.85714285714286,50.0,43.38083596262763,43.38083596262763,-0.004336321145229416,-0.004345750254069012,0.19387553826913997,0.10489217363523641,0.022444030034323603,0.06119439912387725,0.03796750038045582,135554.1,0.6507291184847969,2683.4098060921374,0.9360232977818427,0.9360232977818427,0.128563500884779,-0.012357819592680761,42.498273899797674,45.84618410159161,0.06769575118269086,0.005748900078925722
45.66353034374888,45.98913104763123,45.65559019316248,45.78265380859375,173227,2020-10-15 00:00:00+11:00,45.47770385742187,44.745499801635745,44.07358360290527,44.240775680541994,43.91695392608643,43.79240333557129,44.8256754381533,44.367319429057375,44.12345340929298,43.855071380647146,64.23016627032216,60.042199296601815,84.68530864523983,90.37353097427349,-6.161113213755285,111.82919648643393,0.4583560090959651,0.19422742899709927,0.2641285800988658,46.05857313996733,44.07358360290527,42.08859406584322,0.09007615786120046,0.9304985426316247,0.5622130402962559,1.2280044810131217,0.4050055288324046,496373.217943892,107693.65685387852,-691548.0,0,0,0,0,15.781936785300449,35.714285714285715,100.0,64.28571428571429,43.627370776524025,43.627370776524025,0.00435520672022216,0.004345750254069011,0.1870118887246677,0.09683862960351702,0.017652058100970924,0.055860642717932896,0.05498197810791061,137472.65,1.2600833693101865,5034.918529755931,1.0,1.0,0.14587793565334162,-0.00882511445740432,42.498273899797674,45.98913104763123,0.07173852181062455,0.004509944746774932
45.750894823379596,45.854134974937566,45.48088421660681,45.54441452026367,78853,2020-10-16 00:00:00+11:00,45.58570861816406,45.02583389282226,44.188459396362305,44.27380233764649,43.94590663909912,43.777835083007815,44.936250681554895,44.45451165803562,44.17917737442908,43.87188076512094,61.323551535399815,58.279727491318056,71.72557307228709,82.47407243214519,-13.269980196908037,82.41245098927072,0.4817390235193102,0.25172974790154146,0.23000927561776874,46.233791835392,44.188459396362305,42.14312695733261,0.09257314995679931,0.8314754848714553,0.5487157344415772,1.204792596899982,0.37325075833075516,444363.0570939483,69475.5338796106,-770401.0,0,0,0,0,16.594575376393685,28.571428571428573,92.85714285714286,64.28571428571429,43.91078200905689,43.91078200905689,-0.00520370202492193,-0.005217288435889322,0.18788398128419928,0.11468064538627697,0.011999358176230546,0.06558892126926796,0.053125563700530565,134422.4,0.5866061013640584,5107.116287178784,0.9232262363116926,0.9232262363116926,0.15383688561002057,-0.006609224500346911,42.498273899797674,45.98913104763123,0.06688285825061394,0.00976445810209498
45.83826073988542,46.09238806382552,45.83826073988542,45.96532440185547,113574,2020-10-19 00:00:00+11:00,45.731834411621094,45.242637634277344,44.33974685668945,44.29995948791504,43.982135696411135,43.76190784454346,45.09456971544729,44.56642371313339,44.249222355896784,43.892711050063575,64.38964344195168,60.43424525332532,72.71269894039837,76.37452688597516,-3.6781488852641235,92.36573090906437,0.5281460023139317,0.3070129987840195,0.22113300352991222,46.44006604756545,44.33974685668945,42.23942766581345,0.09473753639886327,0.8869834528550924,0.5486627208073106,1.1936448354211178,0.5479735435618451,444363.0570939483,47524.8895829001,-656827.0,0,0,0,0,17.615346946262857,21.42857142857143,100.0,78.57142857142857,44.16018389368581,44.16018389368581,0.009241745360553999,0.009199301733619642,0.18556296135315004,0.1241624266607437,0.016151959469738797,0.04950163728587165,0.07046528040345579,136952.45,0.8292951312663628,6604.240421418173,1.0,1.0,0.1595014471756782,-0.0016895859295868033,42.498273899797674,46.09238806382552,0.07542752166278285,0.0027643373265286717
45.806490327163374,46.05267747750893,45.600009999922214,45.623836517333984,108277,2020-10-20 00:00:00+11:00,45.70007095336914,45.409410095214845,44.486962699890135,44.31109130859375,44.01377014160156,43.74481800079346,45.17599537727602,44.644750587518615,44.3031287936002,43.90993617909114,60.218641454684395,57.88762520808398,53.49778291174885,65.97868497481149,-13.563298284468273,70.76047207827155,0.5312447897574231,0.3518593569787002,0.17938543277872288,46.512587804285985,44.486962699890135,42.461337595494285,0.09106601042021026,0.780622958062846,0.5418059177201252,1.1875501033637876,0.452667477586715,347484.5513685895,3399.6569504588842,-765104.0,0,0,0,0,18.07502979761463,14.285714285714286,92.85714285714286,78.57142857142857,44.43069247750537,44.43069247750537,-0.007429249961035889,-0.007456984287403955,0.18655961993576986,0.11313834364532145,-0.0034689402655369017,0.03794067621055963,0.06898664483410166,134765.95,0.8034447870548903,6720.425615787897,0.8940876791549636,0.896071766079916,0.15163147144747802,0.003304486589557884,42.63783345133805,46.09238806382552,0.06544831153911088,0.010269884829030426
45.62382855620713,45.7508921856311,45.60794522384964,45.68735885620117,48081,2020-10-21 00:00:00+11:00,45.72071762084961,45.519796752929686,44.587314987182616,44.329167404174804,44.0439164352417,43.72602212905884,45.25466668172604,44.72198082964325,44.3574123254669,43.92762197687333,60.72825439337218,58.231397974932406,45.45444967969036,57.22164384394591,-11.72449861293991,59.74835026951214,0.5326858520828068,0.3880246559995215,0.14466119608328531,46.64180475636024,44.587314987182616,42.532825218004994,0.0921557967672294,0.7677170472011855,0.5133159922959349,1.1235405266291998,0.14294696178146182,352825.9789530445,-13261.089163254888,-717023.0,0,0,0,0,18.50187815958413,7.142857142857143,85.71428571428572,78.57142857142857,44.663329859590185,44.663329859590185,0.0013923059461045106,0.001391337586911363,0.1709031064635881,0.10867895872464592,0.002264677367996626,0.02475953588918567,0.04594852012116113,132964.6,0.3616075256120802,4815.117825678774,0.9137891052959118,0.9154041195605988,0.15604341549980916,0.007699814850256873,42.63783345133805,46.09238806382552,0.06674768428749327,0.008865235762460151
45.21087263554535,45.56029687171818,44.97262870045316,45.5523567199707,170403,2020-10-22 00:00:00+11:00,45.674658203125,45.57618103027344,44.69707145690918,44.351005477905275,44.0659492111206,43.70433303833008,45.3004651491483,44.78349015485269,44.40427288995725,43.943788491730025,58.99843728608278,57.18960295340102,36.3049282527144,45.08572028138459,-20.42070561566489,20.43731419651531,0.5169749942956159,0.4138147236587404,0.1031602706368755,46.711117200967315,44.69707145690918,42.68302571285104,0.09011980778202909,0.7123301483059156,0.5277027182567978,1.1584531652243726,0.7147301557480148,518624.2521892564,33882.70065295283,-887426.0,0,0,0,0,17.66627806151271,0.0,78.57142857142857,78.57142857142857,44.86339800818313,44.86339800818313,-0.0029549122472888323,-0.0029592866198667783,0.16826628153769915,0.10453218689887908,-0.005030225848983383,0.01253303841304021,0.05062891540675807,136458.9,1.2487496235130138,5055.075912389413,0.8719182506761569,0.8743176440812953,0.150407289203843,0.010899423184801665,42.63783345133805,46.09238806382552,0.06398183274137591,0.011855179023439145
45.57617317948551,45.607939840450854,45.35381261159917,45.50469970703125,80836,2020-10-23 00:00:00+11:00,45.66671524047852,45.626211929321286,44.7745002746582,44.36511337280273,44.08396633148193,43.683728828430176,45.33188585036106,44.8369130846437,44.44742688278368,43.959319946608645,58.36639934004728,56.81285823148625,44.35138754834137,42.036921826915425,-23.642767547241174,25.71907528674644,0.49497276571737103,0.4300463320704665,0.06492643364690454,46.787719396151694,44.7745002746582,42.76128115316471,0.08992703923634625,0.6813512062788663,0.5081616118707185,1.1167233607569524,0.2541272288516865,533780.399913547,54910.96161249821,-968262.0,0,0,0,0,16.964279984074874,0.0,71.42857142857143,71.42857142857143,44.97262870045316,44.97262870045316,-0.0010462030149707147,-0.001046750667348681,0.16323786809896665,0.0979346985637113,-0.0008720018393200135,0.011116892874510231,0.03523004844120803,136639.55,0.5916003089881371,3903.8190344893846,0.8571374485635659,0.8598137351193585,0.15024565503113108,0.014711874129534465,42.63783345133805,46.09238806382552,0.06300154212972917,0.012914893639073046
45.45706070142681,45.79060161163642,45.43323418681466,45.44117736816406,69542,2020-10-26 00:00:00+11:00,45.561885833740234,45.646860122680664,44.850328826904295,44.385358047485354,44.10071922302246,43.66062770843506,45.34869993002306,44.881673401941505,44.4863974900535,43.97406479657437,57.482460254148215,56.29384317653297,47.557093150073136,42.737802983709685,-29.39091025650605,24.561598000553253,0.4670265280815613,0.4374423712726855,0.029584156808875828,46.84393838684173,44.850328826904295,42.85671926696686,0.08890055489365907,0.6481856209794435,0.4973905985100786,1.0945812307639475,0.35736742482176,467329.8104844783,37378.157040108694,-1037804.0,100,0,0,0,16.600998310400715,0.0,64.28571428571429,64.28571428571429,44.97262870045316,44.97262870045316,-0.0013959511715527784,-0.0013969264190937488,0.16339348813139645,0.05190240606357966,-0.01140309658448202,0.004564680531394583,0.034526684969272026,135714.55,0.5124137389837715,3869.8688902892072,0.8374360224226176,0.8404813816386758,0.14635023532953503,0.017400108419832444,42.63783345133805,46.09238806382552,0.06169170957242911,0.014330849977441178
45.075867058975206,45.08381024037695,44.5120223568949,44.67085266113281,196402,2020-10-27 00:00:00+11:00,45.3712890625,45.53568000793457,44.88805084228515,44.38373458862305,44.09891586303711,43.63266311645508,45.244415734809174,44.86605705077049,44.493631026174256,43.98099800915704,47.99066732485912,50.427863773675504,34.440377148954326,42.11628594912299,-89.94977532470065,-160.246204091307,0.37835868403868744,0.42562563382588586,-0.04726694978719842,46.83761223363963,44.88805084228515,42.938489450930675,0.08686326783064349,0.4442956292334451,0.5282309137071558,1.182495704109894,0.9291550112691596,380040.26394525,-966.3148238149588,-1234206.0,0,0,0,0,16.10349362925897,0.0,57.142857142857146,57.142857142857146,46.09238806382552,-46.09238806382552,-0.016952129140274774,-0.017097461282439642,0.17635152198672735,0.1159082821445118,-0.02088785005704419,-0.024284331618457777,0.01717900591569599,135779.75,1.4464748977664195,576.8316193180399,0.5985201450986609,0.606041186318285,0.12904024052440674,0.018969821815445365,42.63783345133805,46.09238806382552,0.045511090312445594,0.03182243718239015
