Open,High,Low,Close,Volume,Date,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,RSI,RSI_6,RSI_21,MACD,MACD_signal,MACD_hist,MACD_fast,MACD_slow,MACD_hist_fast,BB_upper,BB_middle,BB_lower,BB_width,BB_position,ATR,ATR_5,OBV,STOCH_K,STOCH_D,STOCH_RSI_K,STOCH_RSI_D,WILLR,CCI,ADX,PLUS_DI,MINUS_DI,AROON_UP,AROON_DOWN,AROONOSC,MFI,ULTOSC,Returns,Log_Returns,Volatility_5,Volatility_10,Volatility_20,Volatility_50,Momentum_5,Momentum_10,Momentum_20,Volume_SMA_20,Volume_Ratio,Volume_Price_Trend,Resistance_20,Support_20,Price_Position,Trend_5,Trend_10,Trend_20,Trend_50,SMA_5_10_Cross,SMA_10_20_Cross,EMA_12_26_Cross
128.46818597294893,129.07955877586164,122.44315755676651,123.33064270019531,112117500,2023-01-03 00:00:00-05:00,125.47440643310547,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.92797477318732,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.7333442653490665,112117500.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.010314197280898663,0.010261368892552858,0.2753369773042927,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.04525476155745478,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,919135.250811091,145.18246711281154,122.44315755676651,0.8725066215060074,-1,-1,-1,-1,-1,-1,-1
125.12532731236189,126.87071595607891,123.34050157319417,124.60269927978516,89113600,2023-01-04 00:00:00-05:00,125.47440643310547,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.92797477318732,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.7333442653490665,201231100.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.010314197280898663,0.010261368892552858,0.2753369773042927,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.04525476155745478,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,919135.250811091,145.18246711281154,122.44315755676651,0.8725066215060074,-1,-1,-1,-1,-1,-1,-1
125.36199835089351,125.99309725880703,123.02496279365805,123.28134155273438,80962700,2023-01-05 00:00:00-05:00,125.47440643310547,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.92797477318732,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.7333442653490665,120268400.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,-0.010604567434640999,-0.010661196567327611,0.2753369773042927,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.04525476155745478,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,60560.83897048223,145.18246711281154,122.44315755676651,0.8725066215060074,-1,-1,-1,-1,-1,-1,-1
124.25757880895641,128.4780480462767,123.15315196037015,127.81736755371094,87754700,2023-01-06 00:00:00-05:00,125.47440643310547,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.92797477318732,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.7333442653490665,208023100.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.03679409993308891,0.036133355948725465,0.2753369773042927,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.04525476155745478,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,3289416.0403687195,145.18246711281154,122.44315755676651,0.8725066215060074,-1,-1,-1,-1,-1,-1,-1
128.65553802002677,131.55465346679887,128.08360234953716,128.33998107910156,70790800,2023-01-09 00:00:00-05:00,125.47440643310547,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.92797477318732,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.7333442653490665,278813900.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.004088752063924339,0.004080415832667104,0.2753369773042927,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.04525476155745478,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,3578862.0699755745,145.18246711281154,122.44315755676651,0.8725066215060074,1,-1,-1,-1,-1,-1,-1
128.44847658636624,129.4345696464241,126.33823803970584,128.9119415283203,63896200,2023-01-10 00:00:00-05:00,126.59066619873047,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.92797477318732,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.7333442653490665,342710100.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.004456603814412485,0.004446702562040014,0.2753369773042927,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.04525476155745478,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,3863622.1186220376,145.18246711281154,122.44315755676651,0.8725066215060074,1,-1,-1,-1,-1,-1,-1
129.4246914378982,131.6532559460779,128.64568467754964,131.633544921875,69458900,2023-01-11 00:00:00-05:00,127.99683532714843,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.92797477318732,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.588189665984906,412169000.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.021112112355834656,0.020892339575238537,0.2888970325274836,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.05642611021052324,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,5330046.219534721,145.18246711281154,122.44315755676651,0.8725066215060074,1,-1,-1,-1,-1,-1,-1
132.01813716022232,132.39284227281698,129.6120678053339,131.55467224121094,71379600,2023-01-12 00:00:00-05:00,129.65150146484376,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,87.1741760036974,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.426706626284539,340789400.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,-0.000599183746900378,-0.0005993633292204407,0.24709705424068754,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.06710934991681272,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,5287276.723354471,145.18246711281154,122.44315755676651,0.8725066215060074,1,-1,-1,-1,-1,-1,-1
130.19384999657817,133.04365799858422,129.82900042275443,132.88587951660156,57809700,2023-01-13 00:00:00-05:00,130.6652038574219,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,89.07167771079315,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.384296816193589,398599100.0,96.115715358501,86.84137035043086,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.01011904216484072,0.010068187437353281,0.13235997447741293,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.03965432914084044,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,5872255.5151912635,145.18246711281154,122.44315755676651,0.8725066215060074,1,-1,-1,-1,-1,-1,-1
132.9549052915621,135.38068535895238,132.26464328240974,134.04946899414062,63646600,2023-01-17 00:00:00-05:00,131.80710144042968,128.64075393676757,133.8907199859619,142.8840675354004,167.09663875579835,129.42716534932455,137.4700848506047,142.8840675354004,90.11963209379986,90.53971318901645,84.56381150036847,5.60993800326213,6.995962159146968,-1.3860241558848383,5.60993800326213,6.995962159146968,-1.3860241558848383,146.64655484424677,133.8907199859619,121.13488512767707,0.19054098535913863,0.8289724200794955,3.478794327457425,3.3306458682633995,462245700.0,91.28457774683072,91.32427983202206,20.142368645598665,10.338590557604094,-11.540478385037533,155.8431383528986,70.1221851673798,40.435440485074245,6.752576401532028,0.0,92.85714285714286,92.85714285714286,72.03634045782205,60.29356526049527,0.008756306401943137,0.008718192282051592,0.12811593962569165,0.21416159292180828,0.20252457816698632,0.24147605669145442,0.044487211756093714,0.08107468428773568,0.16278889074885217,72182625.0,0.9126088168724814,6429564.646233178,145.18246711281154,122.44315755676651,0.8725066215060074,1,1,-1,-1,1,-1,-1
